20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4267904,42.3888704
20.4265632,42.3888512
20.4265728,42.388864
20.4267408,42.3888928
20.4267536,42.3888864
20.4267632,42.3888768
20.4267888,42.3888928
20.4268624,42.388912
20.4269984,42.3889248
20.4270224,42.3889248
20.4271616,42.3889152
20.4273216,42.3888704
20.4279104,42.3886336
20.428616,42.3883552
20.4294736,42.3880992
20.4302048,42.3880224
20.4306048,42.3881152
20.4309888,42.3882528
20.4312976,42.3883936
20.4313024,42.3883936
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4313024,42.3883808
20.4312672,42.388432
20.431376,42.3885152
20.4314448,42.3885408
20.4314896,42.3885408
20.4315744,42.388528
20.4316352,42.3884864
20.4317088,42.3884
20.4322224,42.3878752
20.4327232,42.3873376
20.4331392,42.386944
20.4332944,42.386944
20.4333904,42.3870016
20.4341024,42.3874016
20.4347024,42.3876544
20.434984,42.3877248
20.4350352,42.3877664
20.435104,42.387872
20.4352944,42.3880704
20.436032,42.388448
20.4367712,42.388832
20.4374768,42.3892096
20.4382368,42.3896128
20.43872,42.3898624
20.4387632,42.389856
20.4387952,42.3898368
20.4388176,42.389808
20.4388256,42.3897792
20.4388176,42.3897472
20.4387856,42.3897088
20.4387856,42.3897088
20.4387856,42.3897216
20.4387776,42.389744
20.4387696,42.3897728
20.43876,42.3897632
20.438744,42.3897568
20.4386256,42.3896832
20.4385936,42.3896576
20.4385968,42.3896576
20.4386064,42.3896576
20.4386064,42.3896576
20.4385552,42.389632
20.438496,42.3896032
20.4384448,42.389568
20.4383776,42.3895456
20.4383104,42.3895616
20.4382688,42.3895936
20.4382112,42.3896224
20.4381664,42.3896224
20.4380496,42.3895872
20.4373072,42.389184
20.4366208,42.3888
20.4358672,42.3884064
20.4351312,42.3880224
20.4349536,42.3879904
20.4347216,42.3879712
20.4346736,42.3879424
20.4346368,42.387904
20.434608,42.3878208
20.4346144,42.3877792
20.4346832,42.387696
20.4347408,42.3876672
20.4350608,42.3875168
20.4356,42.3869632
20.4361472,42.3863936
20.43672,42.385792
20.4372384,42.3852352
20.4378416,42.3846464
20.4409392,42.3797344
20.4412688,42.3790656
20.4415968,42.3783872
20.4419168,42.3777184
20.4422128,42.3770816
20.442512,42.3764
20.4426576,42.3757568
20.442736,42.3752512
20.442736,42.3752416
20.4427488,42.3752128
20.4428032,42.3751744
20.4429392,42.3751104
20.4437344,42.374848
20.4445472,42.3745856
20.4454352,42.3742944
20.4462816,42.374
20.4468208,42.3738336
20.4469408,42.3738464
20.4471968,42.3739008
20.4476592,42.3738944
20.44808,42.3738752
20.4484928,42.3738656
20.4489792,42.374
20.4492624,42.374064
20.4497456,42.3740768
20.4501824,42.374128
20.4503664,42.3741792
20.4506032,42.374256
20.4509568,42.374336
20.4510608,42.3743136
20.4510624,42.3743136
20.4510656,42.3743072
20.4511552,42.3742688
20.4511856,42.374256
20.4514464,42.3741376
20.451712,42.3740544
20.4519136,42.3739968
20.4522064,42.3739296
20.45252,42.373872
20.4528656,42.3738112
20.4532208,42.373792
20.4535488,42.3737824
20.4535584,42.3737824
20.453648,42.373776
20.4540544,42.373744
20.4540656,42.373744
20.4541136,42.3737408
20.454552,42.3737024
20.4550128,42.3736352
20.4550624,42.3736416
20.4551232,42.3736672
20.4551232,42.3736672
20.4551216,42.3736672
20.4551216,42.3736672
20.4551216,42.3736672
20.4551216,42.3736672
20.4551216,42.3736672
20.4551872,42.3737056
20.4552064,42.3737472
20.4552112,42.37376
20.455216,42.3737728
20.4552256,42.373856
20.4552416,42.3740768
20.4552496,42.37408
20.4552496,42.3740768
20.4552496,42.3740736
20.4552496,42.3740736
20.4552688,42.3740608
20.4553264,42.3740928
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553216,42.374096
20.4553664,42.374112
20.4554064,42.3741216
20.4555296,42.3741344
20.4560064,42.3741184
20.4561504,42.374096
20.4562,42.3740704
20.456248,42.3740224
20.4562512,42.3739776
20.4562304,42.373936
20.4561888,42.373904
20.456136,42.3738912
20.456104,42.3738848
20.455824,42.3738976
20.4556688,42.3739392
20.4556432,42.3739328
20.4556144,42.37392
20.4555936,42.3739008
20.4555776,42.3738592
20.4555776,42.3738528
20.4555792,42.3738528
20.4555856,42.373856
20.455648,42.3738848
20.4556736,42.3739136
20.4556848,42.3739424
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.455648,42.3740192
20.4556256,42.3740128
20.4556896,42.3739584
20.4557984,42.3738816
20.4558704,42.3738752
20.4561584,42.3738816
20.456208,42.3739008
20.4562448,42.3739328
20.4562736,42.3739744
